timestamp,y_true,yhat,residual,z_resid,flag_z,cusum_plus,cusum_minus,flag_cusum
2020-09-23 16:00:00+00:00,7625.0,7076.495336825948,548.5046631740524,0.8120534337394786,0,19.58126136449785,0.0,1
2020-09-23 17:00:00+00:00,7562.0,7006.848007901243,555.1519920987566,0.8188548601357722,0,19.90011622463362,0.0,1
2020-09-23 18:00:00+00:00,7193.0,6794.581515854128,398.41848414587184,0.5722722577474254,0,19.972388482381046,0.0,1
2020-09-23 19:00:00+00:00,6618.0,6366.288924119751,251.71107588024915,0.34228884862690734,0,19.814677331007953,0.0,1
2020-09-23 20:00:00+00:00,6246.0,6089.373925046236,156.62607495376415,0.19315985559141471,0,19.507837186599367,0.0,1
2020-09-23 21:00:00+00:00,5739.0,5613.976557842422,125.02344215757785,0.14293364560124477,0,19.150770832200614,0.0,1
2020-09-23 22:00:00+00:00,5544.0,5347.094717677534,196.9052823224656,0.2539938016341282,0,18.90476463383474,0.0,1
2020-09-23 23:00:00+00:00,5259.0,5068.003478830136,190.9965211698645,0.24374945610472543,0,18.648514089939468,0.0,1
2020-09-24 00:00:00+00:00,5184.0,5146.002499861574,37.9975001384264,0.005171046210116556,0,18.153685136149583,0.0,1
2020-09-24 01:00:00+00:00,5100.0,5008.8384869492975,91.16151305070252,0.08768556236344792,0,17.74137069851303,0.0,1
2020-09-24 02:00:00+00:00,5204.0,5058.699284749016,145.30071525098356,0.1713817408982716,0,17.412752439411303,0.0,1
2020-09-24 03:00:00+00:00,5794.0,5469.095377679178,324.90462232082245,0.44942890999056057,0,17.362181349401865,0.0,1
2020-09-24 04:00:00+00:00,6823.0,6249.267033979993,573.7329660200066,0.8337591982860225,0,17.695940547687886,0.0,1
2020-09-24 05:00:00+00:00,7589.0,6879.934742389953,709.0652576100474,1.0396099647316066,0,18.235550512419493,0.0,1
2020-09-24 06:00:00+00:00,7869.0,7236.064568029144,632.9354319708564,0.917634562411315,0,18.65318507483081,0.0,1
2020-09-24 07:00:00+00:00,7882.0,7370.4696784265825,511.5303215734175,0.7268782719004787,0,18.880063346731287,0.0,1
2020-09-24 08:00:00+00:00,7921.0,7476.8344553902525,444.1655446097475,0.6206318086041386,0,19.000695155335425,0.0,1
2020-09-24 09:00:00+00:00,7999.0,7584.792855970319,414.2071440296813,0.5725504748343063,0,19.07324563016973,0.0,1
2020-09-24 10:00:00+00:00,7796.0,7379.997695923832,416.002304076168,0.5734823244215356,0,19.146727954591267,0.0,1
2020-09-24 11:00:00+00:00,7794.0,7276.723661644453,517.2763383555466,0.7275971202861458,0,19.37432507487741,0.0,1
2020-09-24 12:00:00+00:00,7723.0,7166.099847836725,556.9001521632754,0.7855368807518465,0,19.659861955629257,0.0,1
2020-09-24 13:00:00+00:00,7597.0,7097.324663673585,499.6753363264152,0.6943290930922353,0,19.854191048721493,0.0,1
2020-09-24 14:00:00+00:00,7532.0,7053.204035508255,478.7959644917446,0.6598448803926629,0,20.014035929114154,0.0,1
